"날짜","Product ID","바코드","SKU ID","SKU 명","벤더아이템 ID","벤더아이템명","로켓프레시","상품카테고리","하위카테고리","세부카테고리","브랜드","매출액(GMV)","판매수량(Units Sold)","반품수량(Return Units)","매입원가(COGS)","AMV","쿠폰 할인가(쿠팡 추가 할인가 제외)","쿠팡 추가 할인가","즉시 할인가","프로모션발생매출액(GMV)","프로모션발생판매수량(Units Sold)","평균판매금액(ASP)","주문건수","주문 고객 수","객단가","구매전환율","PV","정기배송 매출액(SnS GMV)","정기배송 매입원가(SnS COGS)","정기배송 비중(SnS %)","정기배송 판매수량(SnS Units Sold)","정기배송 반품수량(Return Units)","상품평 수","평균 상품 평점"
"20260514","7293077394","8809822422647","35137369","오아 라운드 멀티팬 휴대용 미니 소형 문어발 탁상용 아기 유모차 선풍기","85779903292","오아 라운드 멀티팬 휴대용 미니 소형 문어발 탁상용 유모차 선풍기,OFN-050WH,화이트","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","2002800.00","81","-7","1355778.00","2002800.00","0.00","0","0.00","0","0","24800.00","85","82","26614.63","7.25","1172","0.00","0.00","0","0","0","0","0.0"
"20260514","7314997062","8809822422661","35403063","오아클린이퓨어C 화이트 OTS-006WH","85880340883","오아 클린이퓨어C 대용량 유선 무선겸용 UV C LED 살균 칫솔 건조기,OTS-006WH,화이트","NO","CE","Health Appliance","가정용칫솔살균기","오아","49800.00","1","0","30334.00","46410.00","0.00","3390","0.00","49800","1","49800.00","1","1","49800.00","1.25","80","0.00","0.00","0","0","0","0","0.0"
"20260514","7339953083","8809822422203","35725666","삼대오백 파우더 깔때기 블랙 1세트 Free","85992006441","삼대오백 깔때기,블랙,1개","NO","Kitchen","Tools & Gadgets","깔대기/깔때기","브랜드없음","6900.00","1","0","2895.00","6900.00","0.00","0","0.00","0","0","6900.00","1","1","6900.00","1.37","73","0.00","0.00","0","0","0","0","0.0"
"20260514","7352515662","8809822423194","35887474","삼대오백 쉐이커 보틀 800ml + 필박스 + 파우더깔때기 블랙 800ml","86050884068","삼대오백 전용 프리미엄 쉐이커 + 필박스 + 깔때기 세트,블랙,800ml,1개","NO","Kitchen","Food Storage","쉐이커","브랜드없음","12900.00","1","0","7623.00","12900.00","0.00","0","0.00","0","0","12900.00","1","1","12900.00","1.85","54","0.00","0.00","0","0","0","0","0.0"
"20260514","7355020980","8809822422197","35921362","삼대오백 필박스 프로틴 보관용기 통, 블랙 1개","86062626087","삼대오백 필박스,8 x 15.6 cm,1개","NO","Kitchen","Food Storage","기타저장용기","브랜드없음","67500.00","9","0","28719.00","67500.00","0.00","0","0.00","0","0","7500.00","9","9","7500.00","4.97","181","0.00","0.00","0","0","0","1","3.0"
"20260514","7928487643","8809822422876","36074175","삼대오백 알티지 rTG 오메가3 30.6g 1박스 30ml 30캡슐","86128965346","삼대오백 알티지 오메가3,30정,1개","NO","Food","Healthy food","오메가/피쉬오일","삼대오백","79200.00","8","0","56288.00","72367.00","6833.00","0","0.00","19800","2","9900.00","8","8","9900.00","18.18","44","0.00","0.00","0","0","0","1","5.0"
"20260514","7928487643","R015457600002","36074176","삼대오백 알티지 rTG 오메가3 30.6g 2박스 60ml 60캡슐","86128965353","삼대오백 알티지 오메가3 30.6g,30정,2개","NO","Food","Healthy food","오메가/피쉬오일","삼대오백","117000.00","6","0","64800.00","111000.00","6000.00","0","0.00","19500","1","19500.00","6","6","19500.00","75.00","8","0.00","0.00","0","0","0","0","0.0"
"20260514","7375471880","8809822423286","36526245","삼대오백 실리마린 밀크씨슬 12g 1개 30정","86292060149","삼대오백 실리마린 밀크씨슬,30정,1개","NO","Food","Healthy food","밀크시슬","뉴트리커먼","29700.00","3","0","17499.00","25867.00","3833.00","0","0.00","9900","1","9900.00","3","3","9900.00","33.33","9","0.00","0.00","0","0","0","0","0.0"
"20260514","7375471880","R015611290002","36526246","삼대오백 실리마린 밀크씨슬 12g 2개 30정","86292060164","삼대오백 실리마린 밀크씨슬,30정,2개","NO","Food","Healthy food","밀크시슬","브랜드없음","19800.00","1","0","10800.00","19800.00","0.00","0","0.00","0","0","19800.00","1","1","19800.00","100.00","1","0.00","0.00","0","0","0","0","0.0"
"20260514","7412619428","8809822423187","36608029","오아 아이템플 OMS-025WH","86327426975","오아 아이템플 관자놀이 눈마사지기,OMS-025WH,단일색상","NO","CE","Health Appliance","마사지기","오아","68000.00","1","0","42090.00","64170.00","0.00","3830","0.00","68000","1","68000.00","1","1","68000.00","4.55","22","0.00","0.00","0","0","0","0","0.0"
"20260514","7414875369","8809822422791","36635604","보아르 모아S1200 미니제습기 저소음 무드등 소형 원룸 옷장 화장실 미니 습기제거","86337531181","보아르 모아S1200 소형 원룸 욕실 옷장 미니 제습기 280ml,VDE-007WH","NO","CE","Seasonal Appliance","제습기","오아","0.00","0","-2","0.00","-1150.00","0.00","0","0.00","0","0","54900.00","2","2","54900.00","1.09","183","0.00","0.00","0","0","0","0","0.0"
"20260514","7455470197","8809822422814","37034524","오아 스트레칭 마사지기 전신 목 어깨 허리 안마기 에어 안마 매트","86531520141","오아 스트레칭 마사지기 전신 목 어깨 허리 안마기,OMS-022BE,베이지","NO","CE","Health Appliance","마사지기","오아","338000.00","2","0","215626.00","328000.00","0.00","10000","0.00","338000","2","169000.00","2","2","169000.00","1.09","183","0.00","0.00","0","0","0","0","0.0"
"20260514","7465167916","8809822423026","37161537","보아르 아가맘마 쪽쪽이 살균기 베이지 VST-008BE","86577409876","보아르 아가맘마 쪽쪽이 살균기 VST-008BE,베이지,VST-008BE","NO","Kitchen","Feeding Accessories","젖병소독기","보아르","522000.00","15","0","326460.00","522000.00","0.00","0","0.00","0","0","34800.00","15","15","34800.00","4.70","319","0.00","0.00","0","0","0","1","5.0"
"20260514","7458576120","8809822422944","37173787","보아르 허니즈 백색소음기 수유등 무선 무드등","86580500576","보아르 허니즈 신생아 수유등 백색소음기,1개","NO","HPC","Health Care","기타 호흡/수면/건강용품","보아르","178800.00","6","0","128184.00","178800.00","0.00","0","0.00","0","0","29800.00","6","6","29800.00","7.41","81","0.00","0.00","0","0","0","0","0.0"
"20260514","7429293348","8809822423101","37212522","뉴트리커먼 삼대오백 카페인  27g 1박스 30정","86601557933","삼대오백 카페인,30정,1개","NO","Food","Healthy food","식물성류 건강식품","뉴트리커먼","47400.00","6","0","34854.00","47400.00","0.00","0","0.00","0","0","7900.00","6","6","7900.00","5.61","107","0.00","0.00","0","0","0","1","5.0"
"20260514","7429293348","8809822423101","37212522","뉴트리커먼 삼대오백 카페인  27g 1박스 30정","86718050060","삼대오백 카페인,30정,2개","NO","Food","Healthy food","식물성류 건강식품","뉴트리커먼","15800.00","2","0","11618.00","15800.00","0.00","0","0.00","0","0","7900.00","1","1","15800.00","12.50","8","0.00","0.00","0","0","0","0","0.0"
"20260514","7429293348","8809822423101","37212522","뉴트리커먼 삼대오백 카페인  27g 1박스 30정","86718050449","삼대오백 카페인,30정,3개","NO","Food","Healthy food","식물성류 건강식품","뉴트리커먼","23700.00","3","0","17427.00","23700.00","0.00","0","0.00","0","0","7900.00","1","1","23700.00","16.67","6","0.00","0.00","0","0","0","0","0.0"
"20260514","6682869338","8809822423118","37244806","오아 볼륨 컬링 티타늄 이지 봉고데기 핑크 OHA-012PK","86613065206","오아 볼륨 컬링 티타늄 프리볼트 이지 봉고데기,핑크,OHA-012PK","NO","CE","Beauty Appliance","고데기/매직기","오아","154200.00","4","-4","96972.00","154200.00","0.00","0","0.00","0","0","38800.00","8","7","44342.86","3.64","220","0.00","0.00","0","0","0","0","0.0"
"20260514","7219281186","8809487309246","37245159","삼대오백 아르기닌 6300  330g 1박스 15포","86613184422","삼대오백 아르기닌 6300 15p,330g,1개","NO","Food","Healthy food","헬스보충식품","오아","157410.00","9","0","96633.00","157410.00","0.00","0","0.00","0","0","17490.00","9","9","17490.00","7.96","113","0.00","0.00","0","0","0","4","5.0"
"20260514","7219281186","8809487309246","37245159","삼대오백 아르기닌 6300  330g 1박스 15포","89928063441","삼대오백 아르기닌 6300 15p,330g,3개","NO","Food","Healthy food","헬스보충식품","오아","198000.00","12","0","128844.00","198000.00","0.00","0","0.00","0","0","16500.00","4","4","49500.00","66.67","6","0.00","0.00","0","0","0","0","0.0"
"20260514","7487757176","8809822423095","37843037","오아 클린이컴팩트 OOR-012WH","86826937801","오아 클린이컴팩트 휴대용 무선 구강세정기,OOR-012WH,화이트","NO","CE","Health Appliance","구강세척기","오아","37800.00","1","0","23024.00","37800.00","0.00","0","0.00","0","0","37800.00","1","1","37800.00","2.70","37","0.00","0.00","0","0","0","1","5.0"
"20260514","7554201576","8809822422906","38312169","오아 뿌리 볼륨 고데기 미니 앞머리 휴대용 뽕 매직기","86987428170","오아 뿌리 볼륨 고데기,블랙,OHA-021BK","NO","CE","Beauty Appliance","고데기/매직기","오아","139200.00","4","-3","84788.00","135700.00","3000.00","250","0.00","104400","3","34800.00","7","7","34800.00","2.47","283","0.00","0.00","0","0","0","2","5.0"
"20260514","7561344594","8809822423415","38415503","오아 베이직 판 고데기 5단계 온도조절 헤어 매직기 OHA-023BE","87020847164","오아 베이직 판고데기 매직기 세라믹 앞머리 헤어 웨이브 고데기,베이지,OHA-023BE","NO","CE","Beauty Appliance","고데기/매직기","오아","104400.00","3","0","64332.00","104400.00","0.00","0","0.00","0","0","34800.00","3","3","34800.00","4.76","63","0.00","0.00","0","0","0","0","0.0"
"20260514","7561437551","8809822423149","38417806","오아 오토 자동 롤러 웨이브 펌 프리볼트 고데기","87021350688","오아 오토 헤어 웨이브 자동 롤러 볼륨 프리볼트 고데기,베이지,OHA-024BE","NO","CE","Beauty Appliance","고데기/매직기","오아","109600.00","2","0","66790.00","109600.00","0.00","0","0.00","0","0","54800.00","2","2","54800.00","1.92","104","0.00","0.00","0","0","0","0","0.0"
"20260514","7560734129","8809822422883","38455497","보아르 아가홀스 4in1 무소음 아기 붕붕카 흔들말 스프링카 세트 그레이","87031574693","보아르 아가홀스 4in1 무소음 아기 붕붕카 흔들말 스프링카 세트,그레이,1개","NO","Media","Baby Toys","흔들말/붕붕카","보아르","312000.00","3","0","209454.00","311000.00","1000.00","0","0.00","104000","1","104000.00","3","3","104000.00","0.92","327","0.00","0.00","0","0","0","0","0.0"
"20260514","7550728226","8809822423125","38490170","오아 스퀘어 미니 휴대용 초음파 탁상용 무선 가습기-화이트 ","87038919366","오아 스퀘어 미니 휴대용 초음파 탁상용 무선 가습기,OHM-068WH,화이트","NO","CE","Seasonal Appliance","가습기","오아","59100.00","3","0","39837.00","59100.00","0.00","0","0.00","0","0","19700.00","3","3","19700.00","6.82","44","0.00","0.00","0","0","0","0","0.0"
"20260514","7550728226","8809822423132","38490171","오아 스퀘어 미니 휴대용 초음파 탁상용 무선 가습기 베이지 OHM-068BE","87038919376","오아 스퀘어 미니 휴대용 초음파 탁상용 무선 가습기,OHM-068BE,베이지","NO","CE","Seasonal Appliance","가습기","오아","137900.00","7","-2","92953.00","137900.00","0.00","0","0.00","0","0","19700.00","9","7","25328.57","7.26","124","0.00","0.00","0","0","0","0","0.0"
"20260514","7567547367","8809822423705","38545387","오아 플렌티 브릭 대용량 통세척 초음파 가습기 4L OHM-069WH","87049545869","오아 플렌티 브릭 대용량 통세척 초음파 가습기,OHM-069WH,화이트","NO","CE","Seasonal Appliance","가습기","오아","39220.00","1","0","24119.00","39220.00","0.00","0","0.00","0","0","39220.00","1","1","39220.00","5.56","18","0.00","0.00","0","0","0","0","0.0"
"20260514","7598271263","8809822423644","39030281","오아 아기 신생아 체중계 디지털 전자 유아 체중계 키 측정","87188820381","오아 신생아 유아 아기 반려동물 체중계,OWM-006WH,화이트,1개","NO","CE","Digital Scale","체중/신장계","오아","111300.00","3","-2","72738.00","110160.00","0.00","380","0.00","37100","1","37100.00","5","5","37100.00","4.46","112","0.00","0.00","0","0","0","0","0.0"
"20260514","7554147814","8809822423002","39376011","오아 폴드A 3in1 접이식 무선충전기 안드로이드 갤럭시 휴대용 고속 충전 거치대 버즈 갤럭시워치 호환 화이트 1개","87287866877","오아 폴드A 3in1 접이식 무선충전기 안드로이드 갤럭시 휴대용 고속 충전 거치대 버즈 갤럭시워치 호환,화이트,1개","NO","CE","Cell Phone & Acc.","충전기","오아","29800.00","1","0","18151.00","29800.00","0.00","0","0.00","0","0","29800.00","1","1","29800.00","2.70","37","0.00","0.00","0","0","0","0","0.0"
"20260514","7623017527","8809822423590","39415106","뉴트리커먼 삼대오백 국내산 브로콜리 정제 15g 1통 30정","87304736132","삼대오백 신선한 브로콜리 정제 30정,15g,1개","NO","Food","Healthy food","건강환","삼대오백","38700.00","3","0","22869.00","38700.00","0.00","0","0.00","0","0","12900.00","3","3","12900.00","15.79","19","0.00","0.00","0","0","0","0","0.0"
"20260514","7623017527","R202418720002","39415107","뉴트리커먼 삼대오백 국내산 브로콜리 정제 15g 3통 30정","87304736150","삼대오백 신선한 브로콜리 정제 30정,15g,3개","NO","Food","Healthy food","건강환","삼대오백","28700.00","1","0","14291.00","28700.00","0.00","0","0.00","0","0","28700.00","1","1","28700.00","25.00","4","0.00","0.00","0","0","0","0","0.0"
"20260514","7644059166","8809822423729","39594465","뉴트리커먼 삼대오백 혈당조절 바나바잎 추출물 정제 영양제 15g 1박스 30정","87405644254","삼대오백 혈당조절 바나바잎추출물 정제 영양제 15g,30정,1개","NO","Food","Healthy food","식물성류 건강식품","삼대오백","9900.00","1","0","4776.00","9900.00","0.00","0","0.00","0","0","9900.00","1","1","9900.00","14.29","7","0.00","0.00","0","0","0","0","0.0"
"20260514","7650029022","8809822423378","39651008","오아 팻츠 애견 애완동물 원터치 접이식  3in1 유모차 베이지","87436793392","오아 펫츠 애견 원터치 접이식 3 in 1 유모차,베이지,1개","NO","Leisure","Dog Supply","유모차","오아","356000.00","2","0","294272.00","356000.00","0.00","0","0.00","0","0","178000.00","2","2","178000.00","0.47","429","0.00","0.00","0","0","0","0","0.0"
"20260514","7650199528","8809822423941","39653739","뉴트리커먼 삼대오백 티로신 BCAA 프로 아미노산 글루타민 대용량 헬스보충제 핑크피치 500g 1개","87437623904","삼대오백 티로신 BCAA 프로 헬스보충제 핑크피치,500g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","361900.00","11","0","213851.00","361900.00","0.00","0","0.00","0","0","32900.00","11","11","32900.00","10.89","101","0.00","0.00","0","0","0","0","0.0"
"20260514","7650908643","8809822423453","39663616","오아 클린이워터S 휴대용 무선 구강세정기 OOR-013WH","87441210897","오아 클린이워터S 구강세정기,OOR-013WH,화이트","NO","CE","Health Appliance","구강세척기","오아","75600.00","2","0","46048.00","73050.00","0.00","2550","0.00","37800","1","37800.00","2","2","37800.00","9.52","21","0.00","0.00","0","0","0","0","0.0"
"20260514","7669844789","8809822423965","39858391","삼대오백 티로신 BCAA 프로 아미노산 글루타민 대용량 헬스보충제 블루머슬에이드 500g 1개","87537214792","삼대오백 BCAA 프로 헬스보충제 블루머슬에이드,500g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","65800.00","2","0","38882.00","65800.00","0.00","0","0.00","0","0","32900.00","2","2","32900.00","5.71","35","0.00","0.00","0","0","0","0","0.0"
"20260514","7661885557","8809822423958","39935461","뉴트리커먼 삼대오백 티로신 BCAA 프로 아미노산 글루타민 대용량 헬스보충제  퍼플그레이프 500g 1개","87563818030","삼대오백 BCAA 프로 헬스보조제 퍼플그레이프,500g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","394800.00","12","0","233292.00","394800.00","0.00","0","0.00","0","0","32900.00","12","12","32900.00","17.65","68","0.00","0.00","0","0","0","1","5.0"
"20260514","7661885557","8809822423958","39935461","뉴트리커먼 삼대오백 티로신 BCAA 프로 아미노산 글루타민 대용량 헬스보충제  퍼플그레이프 500g 1개","94915730966","삼대오백 BCAA 프로 헬스보조제 퍼플그레이프,500g,3개","NO","Food","Healthy food","헬스보충식품","삼대오백","98700.00","3","0","58323.00","98700.00","0.00","0","0.00","0","0","32900.00","1","1","98700.00","0","0","0.00","0.00","0","0","0","0","0.0"
"20260514","7675640984","8809822423781","39944753","보아르 이지전기포트S 휴대용 접이식 여행용 올스텐 무선 커피포트 VPT-007WH","87566584767","보아르 이지전기포트S 휴대용 접이식 여행용 올스텐 무선 커피포트,VPT-007WH","NO","CE","Kitchen Appliance","전기주전자","오아","117800.00","2","0","73152.00","117800.00","0.00","0","0.00","0","0","58900.00","2","2","58900.00","1.83","109","0.00","0.00","0","0","0","0","0.0"
"20260514","7694619371","8809822424283","40185196","오아 클린프로  BLDC 멀티 에어건 무선 차량용 청소기 블랙 OCL-038BK","87660247353","오아 클린프로 무선 차량용청소기 세트,OCL-038BK,블랙","NO","Leisure","Car Electronics","차량용청소기","오아","69650.00","1","0","44091.00","69650.00","0.00","0","0.00","0","0","69650.00","1","1","69650.00","4.55","22","0.00","0.00","0","0","0","0","0.0"
"20260514","7709325166","R203940580001","40584589","삼대오백 글리세롤 펌프 20g x 15개, 2박스","87829015560","삼대오백 글리펌프 헬스보충제 15p,300g,2개","NO","Food","Healthy food","헬스보충식품","삼대오백","257400.00","13","-2","134017.00","250880.00","6520.00","0","0.00","19800","1","19800.00","15","14","21214.29","14.29","105","0.00","0.00","0","0","0","2","5.0"
"20260514","7709325166","8809822424214","40584590","삼대오백 글리세롤 펌프 20g x 15개, 1박스","87829015578","삼대오백 글리세롤 펌프 15p,300g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","99000.00","10","0","67360.00","95049.00","3951.00","0","0.00","9900","1","9900.00","10","10","9900.00","21.74","46","0.00","0.00","0","0","0","0","0.0"
"20260514","7709325166","8809822424214","40584590","삼대오백 글리세롤 펌프 20g x 15개, 1박스","87911625976","삼대오백 글리세롤 펌프 15p,300g,3개","NO","Food","Healthy food","헬스보충식품","삼대오백","59400.00","6","0","40416.00","58400.00","1000.00","0","0.00","29700","3","9900.00","2","2","29700.00","20.00","10","0.00","0.00","0","0","0","0","0.0"
"20260514","7723807212","8809822424047","40639939","오아 25W 초소형 듀얼포트 PPS 초고속 PD 충전기 아이폰 갤럭시 C타입 어댑터","87852910456","오아 25W 초소형 듀얼포트 PPS 초고속 PD 충전기 아이폰 갤럭시 C타입 어댑터,1개,화이트","NO","CE","Cell Phone & Acc.","충전기","오아","9330.00","1","0","5786.00","9330.00","0.00","0","0.00","0","0","9330.00","1","1","9330.00","14.29","7","0.00","0.00","0","0","0","0","0.0"
"20260514","7732723554","8809822424085","40640374","오아 전기 온열찜질기 OMS-028DG","87853034254","오아 전기 온열 찜질기 허리 배 복부 찜질매트,OMS-028DG,다크그레이","NO","CE","Health Appliance","마사지기","오아","35650.00","1","0","24247.00","35650.00","0.00","0","0.00","0","0","35650.00","1","1","35650.00","2.27","44","0.00","0.00","0","0","0","0","0.0"
"20260514","7743811249","8809822423934","40771157","보아르 아가맘마 통유리 보온 퓨어 분유포트","87908805820","보아르 아가맘마 통유리 보온 퓨어 분유포트,VPT-006WH","NO","CE","Kitchen Appliance","전기주전자","오아","414000.00","6","0","252204.00","413000.00","1000.00","0","0.00","69000","1","69000.00","6","6","69000.00","2.75","218","0.00","0.00","0","0","0","0","0.0"
"20260514","7706173716","8809822424207","40772346","삼대오백 월드클래스 펌프 헬스부스터 프리워크아웃 에너지 드링크 오렌지 80g 15개입 80ml","87909061961","삼대오백 헬스부스터 프리워크아웃 월드클래스 펌프 에너지 드링크 오렌지맛 15p,1.2kg,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","88830.00","3","0","49458.00","88830.00","0.00","0","0.00","0","0","29610.00","3","3","29610.00","5.56","54","0.00","0.00","0","0","0","1","4.0"
"20260514","8289043615","R203985260001","40774967","삼대오백 월드클레스 펌프 헬스부스터 프리워크아웃 에너지 드링크 오렌지 80g 2박스(총 30개입)","87909621055","삼대오백 헬스부스터 프리워크아웃 월드클레스 펌프 헬스보충제 15p,1.2kg,2개","NO","Food","Healthy food","헬스보충식품","삼대오백","55800.00","1","0","32736.00","55800.00","0.00","0","0.00","0","0","55800.00","1","1","55800.00","10.00","10","0.00","0.00","0","0","0","0","0.0"
"20260514","7690051966","8809822424009","40839658","뉴트리커먼 삼대오백 올인원 멀티비타민 30g 1박스 30정","87935049150","삼대오백 올인원 멀티비타민 30g,30정,1개","NO","Food","Healthy food","비타민","삼대오백","89100.00","9","-1","48438.00","85121.00","3979.00","0","0.00","19800","2","9900.00","10","10","9900.00","14.08","71","0.00","0.00","0","0","0","1","5.0"
"20260514","7690051966","8809822424009","40839658","뉴트리커먼 삼대오백 올인원 멀티비타민 30g 1박스 30정","87980932280","삼대오백 올인원 멀티비타민 30g,30정,2개","NO","Food","Healthy food","비타민","삼대오백","39600.00","4","0","21528.00","39600.00","0.00","0","0.00","0","0","9900.00","2","2","19800.00","33.33","6","0.00","0.00","0","0","0","0","0.0"
"20260514","7773286136","8809822423996","40978593","삼대오백 마그네슘 33g 1박스 30정","87998981131","삼대오백 마그네슘 33g,30정,1개","NO","Food","Healthy food","칼슘/마그네슘/아연","삼대오백","55200.00","8","-1","42328.00","52529.00","2671.00","0","0.00","6900","1","6900.00","9","9","6900.00","16.98","53","0.00","0.00","0","0","0","1","4.0"
"20260514","7773286136","8809822423996","40978593","삼대오백 마그네슘 33g 1박스 30정","88057926005","삼대오백 마그네슘 33g,30정,3개","NO","Food","Healthy food","칼슘/마그네슘/아연","삼대오백","19700.00","3","0","15873.00","19700.00","0.00","0","0.00","0","0","6566.67","1","1","19700.00","100.00","1","0.00","0.00","0","0","0","0","0.0"
"20260514","7762541791","8809822423897","40992472","삼대오백 퓨어 인시즌 카보린 플레인 헬스보충식품 1kg 1개","88002794905","삼대오백 퓨어 인시즌 카보린 플레인 헬스보충식품,1kg,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","319200.00","8","0","188616.00","318582.00","618.00","0","0.00","39900","1","39900.00","8","8","39900.00","7.48","107","0.00","0.00","0","0","0","2","5.0"
"20260514","8482632811","8809822423880","41013274","삼대오백 퓨어 인시즌 카보린 순수 탄수화물 체리레몬향, 1kg, 1개","88010866690","삼대오백 퓨어 인시즌 카보린 순수 탄수화물 체리레몬향,1kg,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","0.00","0","-1","0.00","0.00","0.00","0","0.00","0","0","39900.00","1","1","39900.00","1.79","56","0.00","0.00","0","0","0","0","0.0"
"20260514","7966547078","8809822424191","41393087","삼대오백 프리워크아웃 월드클래스 분말 오렌지 헬스부스터 300g 1개","88182715758","삼대오백 프리워크아웃 월드클래스 헬스부스터 오렌지,300g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","89700.00","3","0","49458.00","89700.00","0.00","0","0.00","0","0","29900.00","3","3","29900.00","7.14","42","0.00","0.00","0","0","0","0","0.0"
"20260514","7825521878","8809822424467","41864123","오아 뮤즈S 블루투스 스피커 노래방 무선 마이크","88395691828","오아 무선 뮤즈S 블루투스 스피커 노래방 마이크,OSD-006BE,베이지","NO","CE","Digital","마이크","오아","238400.00","8","-1","145672.00","238400.00","0.00","0","0.00","0","0","29800.00","9","9","29800.00","4.62","195","0.00","0.00","0","0","0","0","0.0"
"20260514","8008570130","R205259560001","41910661","삼대오백 마그네슘 리커버리 웜업크림 발열 마사지 핫크림 오리지널 1개 100ml","88410713451","삼대오백 마그네슘 리커버리 크림 오리지널,1개,100ml","NO","HPC","Body Care","바디로션/크림/오일","삼대오백","79600.00","4","-1","47036.00","78672.00","928.00","0","0.00","19900","1","19900.00","5","5","19900.00","9.09","55","0.00","0.00","0","0","0","0","0.0"
"20260514","6778285606","8809822424269","42054545","뉴트리커먼 삼대오백 프리미엄 클래식 쉐이커 보틀 옐로우블랙 1개 800ml","88460321257","삼대오백 프리미엄 쉐이커 보틀,옐로우,800ml,1개","NO","Kitchen","Food Storage","쉐이커","삼대오백","88200.00","18","0","48114.00","80076.00","8124.00","0","0.00","9800","2","4900.00","16","16","5512.50","22.54","71","0.00","0.00","0","0","0","1","5.0"
"20260514","6778285606","8809822424269","42054545","뉴트리커먼 삼대오백 프리미엄 클래식 쉐이커 보틀 옐로우블랙 1개 800ml","95234788275","삼대오백 프리미엄 쉐이커 보틀,옐로우,800ml,2개","NO","Kitchen","Food Storage","쉐이커","삼대오백","19600.00","4","0","10692.00","19600.00","0.00","0","0.00","0","0","4900.00","2","2","9800.00","66.67","3","0.00","0.00","0","0","0","0","0.0"
"20260514","6778285606","8809822424269","42054545","뉴트리커먼 삼대오백 프리미엄 클래식 쉐이커 보틀 옐로우블랙 1개 800ml","95234788289","삼대오백 프리미엄 쉐이커 보틀,옐로우,800ml,3개","NO","Kitchen","Food Storage","쉐이커","삼대오백","-39240.00","-12","-12","-32076.00","-39240.00","0.00","0","0.00","0","0","0","0","0","0","0","4","0.00","0.00","0","0","0","0","0.0"
"20260514","6778285606","8809822424269","42054545","뉴트리커먼 삼대오백 프리미엄 클래식 쉐이커 보틀 옐로우블랙 1개 800ml","95378076046","삼대오백 프리미엄 쉐이커 보틀,옐로우,800ml,5개","NO","Kitchen","Food Storage","쉐이커","삼대오백","137160.00","30","0","80190.00","137160.00","0.00","0","0.00","0","0","4572.00","1","1","137160.00","0","0","0.00","0.00","0","0","0","0","0.0"
"20260514","7865837640","8809822424542","42265154","오아 모던 온,습도 무소음 오브제 인테리어 LED시계 R 패브릭","88529444144","오아 모던 LED시계 R,단일 색상","NO","Home","Home Deco","벽시계","오아","628200.00","9","-2","398331.00","623200.00","5000.00","0","0.00","139600","2","69800.00","11","11","69800.00","2.02","544","0.00","0.00","0","0","0","1","5.0"
"20260514","7802019070","R206425840001","42504018","뉴트리커먼 삼대오백 쏘팔메토 로르산 옥타코사놀 18g 3박스 30캡슐","88616311292","삼대오백 쏘팔메토 로르산 옥타코사놀,3개,18g","NO","Food","Healthy food","쏘팔메토","삼대오백","27280.00","1","0","16740.00","27280.00","0.00","0","0.00","0","0","27280.00","1","1","27280.00","33.33","3","0.00","0.00","0","0","0","0","0.0"
"20260514","6778285606","8809822424405","42828891","뉴트리커먼 삼대오백 프리미엄 클래식 미니 쉐이커 보틀 블랙 1개 600ml","88750326185","삼대오백 프리미엄 쉐이커,블랙,600ml,1개","NO","Kitchen","Food Storage","쉐이커","삼대오백","94500.00","21","-2","44667.00","87731.00","1406.00","0","0.00","4500","1","4500.00","23","23","4500.00","28.05","82","0.00","0.00","0","0","0","0","0.0"
"20260514","6778285606","8809822424412","42828892","뉴트리커먼 삼대오백 프리미엄 클래식 미니 쉐이커 보틀 화이트 1개 600ml","88750326191","삼대오백 프리미엄 쉐이커 보틀,화이트,600ml,1개","NO","Kitchen","Food Storage","쉐이커","삼대오백","27000.00","6","-1","12762.00","22500.00","0.00","0","0.00","0","0","4500.00","7","7","4500.00","24.14","29","0.00","0.00","0","0","0","0","0.0"
"20260514","6778285606","8809822424412","42828892","뉴트리커먼 삼대오백 프리미엄 클래식 미니 쉐이커 보틀 화이트 1개 600ml","95234788098","삼대오백 프리미엄 쉐이커 보틀,화이트,600ml,2개","NO","Kitchen","Food Storage","쉐이커","삼대오백","9000.00","2","0","4254.00","9000.00","0.00","0","0.00","0","0","4500.00","1","1","9000.00","50.00","2","0.00","0.00","0","0","0","0","0.0"
"20260514","7883641133","8809822424511","42913903","오아 클래식 LP플레이어 턴테이블 블루투스 스피커 OSD-007WH","88777740001","오아 클래식 LP 플레이어,단일상품,혼합색상","NO","CE","Digital","턴테이블","오아","73630.00","1","0","44972.00","61630.00","12000.00","0","0.00","73630","1","73630.00","1","1","73630.00","1.82","55","0.00","0.00","0","0","0","0","0.0"
